Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Duration_years,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,Substrate_Cat,FinalMass,Years,Harvests,single.k,double.ks,double.k,double.A,asymp.k,asymp.A,weibull.alpha,weibull.beta,weibull.mrt,weibull.half.life,weibull.quarter,weibull.tenth,weibull.AIC,Single_AICc,Asym_AICc,Double_AICc,Best_Model_3,Best_Model_4,Single_3,Double_3,Asymp_3,Single_4,Double_4,Asymp_4,Weibull_4,Single,Double,Asymp,Weibull
Keeler_etal_2008,1251,11,197,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.26462559,4.83014,6,0.533882208,0.211450212,3.682978555,0.54800931,1.498179021,0.258128642,0.459334565,1.802875338,4.271535107,0.811769627,0.11966995,0.013436139,-21.15208879,-6.721431246,-14.56164702,-12.07578923,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Keeler_etal_2008,1258,11,198,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.299885235,4.83014,6,0.230695257,0.2306952,0.2306954,0.6958851,0.230697099,0,1.331367485,3.984060547,3.662606092,3.025302124,1.56282848,0.734940258,-30.72152,-21.38582,-17.18582,-10.18582,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1265,11,199,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.363053639,4.83014,6,0.219963071,0.219961758,0.219957023,0.951437728,0.219963055,0,1.11271769,4.371978671,4.202876422,3.145051699,1.426930002,0.578572936,-25.73062659,-27.0258535,-22.8258535,-15.82585353,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1272,11,200,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,conifer,0.305480517,4.83014,6,0.246536219,0.2465358,0.2465334,0.5993211,0.246536414,0,1.32934919,3.757955767,3.45572476,2.852416682,1.472041347,0.691453943,-21.760839,-18.218049,-14.018049,-7.018049,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1279,11,201,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,conifer,0.372972824,4.83014,6,0.217839369,0.2178418,0.2178362,0.5482429,0.217840568,0,1.175571022,4.321496174,4.087309524,3.163969164,1.497469792,0.637198367,-19.151447,-20.433463,-16.233463,-9.233463,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1286,11,202,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,graminoid,0.30610752,4.83014,6,0.222622855,0.2226241,0.2226213,0.5879248,0.222624332,0,1.297078319,4.12912485,3.815299953,3.112721461,1.580154488,0.728414142,-25.082955,-21.080284,-16.880284,-9.880284,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1293,11,203,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,graminoid,0.385396819,4.83014,6,0.203411999,0.2034136,0.2034072,0.4845622,0.203441318,0,1.125529895,4.675924652,4.478919518,3.376335829,1.545708304,0.633207037,-25.86072006,-26.81241471,-22.61176861,-19.33636518,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1300,11,204,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,wood,0.420594637,4.83014,6,0.172736562,0.1727366,0.172735,0.4239094,0.172737357,0,1.467412275,4.811737315,4.355865304,3.748253539,2.058573,1.038208325,-13.760966,-12.996371,-8.796371,-1.796371,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1307,11,205,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,wood,0.303424751,4.83014,6,0.237488936,0.2374886,0.2374867,0.6509497,0.237489517,0,1.45730737,3.785897763,3.430385353,2.944040531,1.610187487,0.80822698,-16.443074,-13.565761,-9.365761,-2.365761,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1314,11,206,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,filter,0.032692491,4.83014,6,0.612738602,0.612736014,0.612739021,0.279346827,0.612738135,0,2.749338979,1.556438339,1.384995165,1.362185813,0.989294583,0.686525408,-29.04602086,-5.212483071,-1.012483071,5.987516929,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1321,11,207,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,filter,0.027072873,4.83014,6,0.598076914,0.598074411,0.598077635,0.345539672,0.59807713,0,1.789363894,1.626440301,1.446795275,1.325202332,0.810675998,0.462438543,-22.47593858,-10.16859223,-5.968592228,1.031407772,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1328,11,208,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.193996216,4.83014,6,0.436736554,1.00E-05,0.560921573,0.108158977,0.560923627,0.108156426,0.992232019,2.291085103,2.298726267,1.583509006,0.652706533,0.237174424,-13.89759166,-17.09366869,-14.52312315,-7.523095021,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Keeler_etal_2008,1335,11,209,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.274058202,4.83014,6,0.390764657,1.00E-05,0.624183556,0.189313973,0.624178589,0.189304638,0.895742801,2.596293661,2.738908527,1.724458107,0.646083201,0.210513199,-10.75095162,-13.479976,-12.74581794,-5.745758294,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Keeler_etal_2008,1342,11,210,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.180794835,4.83014,6,0.436968929,0.271083072,2.624721045,0.697508511,0.814378575,0.211306104,0.663310802,2.298771466,3.072243241,1.322896995,0.351365196,0.07728511,-38.65476146,-15.11385659,-20.6404533,-40.56433221,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Keeler_etal_2008,1349,11,211,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.22638246,4.83014,6,0.416680183,0.254396975,1.541647667,0.661797873,0.690788732,0.189735327,0.733201036,2.43136761,2.950781577,1.474875197,0.444499531,0.112953107,-29.79102438,-18.33874177,-25.56325073,-20.07146498,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,Asymp,Weibull
Keeler_etal_2008,1356,11,212,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.275574613,4.83014,6,0.428609887,1.00E-05,0.829460878,0.227310542,0.829450169,0.227300059,0.724903381,2.394804525,2.935510421,1.444407447,0.429381591,0.107413754,-14.63955871,-13.08625757,-20.29102351,-13.29090254,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,1363,11,213,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.361129956,4.83014,6,0.363091441,1.00E-05,0.897932659,0.298753823,0.89791811,0.298741007,0.645886854,2.987721492,4.111114007,1.693934962,0.434107306,0.091662682,-12.266583,-10.10966561,-19.46746052,-12.4671175,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,1370,11,214,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.274859634,4.83014,6,0.259719458,0.25972,0.2597159,0.6153664,0.259719385,0,1.188939292,3.688942979,3.47843073,2.710331995,1.293603436,0.555763671,-26.19962,-24.16456,-19.96456,-12.96456,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1377,11,215,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.379818612,4.83014,6,0.237388946,1.00E-05,0.322701703,0.168680262,0.32269892,0.168668282,0.979592926,4.243763272,4.281902012,2.919178524,1.18957523,0.426647563,-18.23292725,-21.40037077,-18.21190667,-11.21188029,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Keeler_etal_2008,1384,11,216,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,conifer,0.25227315,4.83014,6,0.300037153,0.3000372,0.300032,0.7064447,0.300037163,0,1.164775246,3.240095154,3.072360345,2.365379861,1.11177169,0.469345642,-16.788305,-18.330025,-14.130025,-7.130025,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1391,11,217,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,conifer,0.362330872,4.83014,6,0.256834468,1.00E-05,0.338617812,0.149669564,0.338628334,0.149676292,1.026047777,3.863009493,3.822568019,2.702664413,1.147030305,0.430937676,-15.34713075,-18.50708882,-14.97760774,-7.977586875,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Keeler_etal_2008,1398,11,218,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,graminoid,0.302574751,4.83014,6,0.233098107,0.233058355,0.233100202,0.046873821,0.233098107,0,1.190340343,4.067848532,3.834519777,2.989805259,1.428234938,0.614215126,-28.63212294,-25.96763498,-21.76763498,-14.76763496,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1405,11,219,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,graminoid,0.398966271,4.83014,6,0.236899555,1.00E-05,0.39941929,0.256706601,0.399412982,0.256688917,0.906486919,4.382988486,4.593788953,2.925333366,1.10882916,0.366123653,-17.33236456,-19.89277323,-18.86255685,-11.86249228,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Keeler_etal_2008,1412,11,220,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate coniferous forest,wood,0.260116856,4.83014,6,0.217322136,0.2173211,0.2173198,0.5494468,0.217320274,0,1.568736441,4.008134427,3.600423299,3.173040096,1.811436662,0.954866635,-16.231787,-12.414973,-8.214973,-1.214973,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,1419,11,221,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate coniferous forest,wood,0.337064546,4.83014,6,0.234409399,0.2344086,0.2344068,0.5604386,0.234409231,0,1.403505684,3.861740062,3.518304312,2.974205203,1.589489116,0.777033066,-14.640896,-13.787647,-9.587647,-2.587647,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Hobbie_etal_2012,1426,12,222,Zhang,Field,45.4,-93.2,6.7,801,3.89,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.200792927,3.89,15,0.51252083,1.00E-05,0.563452854,0.046257889,0.563444388,0.046250218,1.008552448,1.949617891,1.942685804,1.355578745,0.566827195,0.209370266,-31.42719257,-35.13464433,-32.77603372,-29.69910477,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1458,12,224,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.309136296,3.89,15,0.399774476,1.00E-05,0.67856561,0.226963263,0.678558004,0.226950747,0.815696014,2.620494118,2.928894427,1.672028427,0.568904033,0.166049731,-45.01859703,-42.28014491,-53.340461,-50.26343654,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Hobbie_etal_2012,1474,12,225,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.287523691,3.89,15,0.453464423,1.00E-05,0.624512517,0.146452558,0.62450981,0.14644617,0.93599124,2.229877328,2.298705407,1.50737432,0.589102607,0.201429764,-26.80732931,-30.2297829,-29.87128018,-26.79432173,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1522,12,228,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,Protein,protein,temperate coniferous forest,broadleaf deciduous,0.26072444,3.89,15,0.384701704,1.00E-05,0.703254751,0.253757164,0.703251557,0.253747083,0.808007611,2.748379708,3.09204743,1.746145372,0.588058678,0.169641091,-36.35657776,-35.65448077,-43.75533659,-40.67831188,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Hobbie_etal_2012,1538,12,229,Zhang,Field,45.4,-93.2,6.7,801,3.89,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.117053929,3.89,15,0.905084808,0.905065538,0.905090529,0.258316488,0.964280268,0.027469955,1.268288802,1.059300412,0.983425225,0.793443041,0.396635323,0.179653584,-30.83643465,-32.2860612,-30.02112946,-26.57177548,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Hobbie_etal_2012,1570,12,231,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.167156636,3.89,15,0.758596802,1.00E-05,1.036924902,0.120699831,1.036920327,0.120695525,0.870420023,1.339051281,1.43596282,0.878873271,0.320005922,0.100920766,-26.43778526,-29.09672387,-32.74053421,-29.66354891,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Hobbie_etal_2012,1586,12,232,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.071496006,3.89,15,0.846499224,0.846463901,0.846502571,0.090463927,0.887178294,0.020524371,1.180326864,1.156437996,1.092568701,0.84774655,0.402439741,0.171835399,-36.11429274,-37.71094033,-35.31893653,-31.99665461,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Hobbie_etal_2012,1634,12,235,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,Protein,protein,temperate coniferous forest,broadleaf deciduous,0.108367104,3.89,15,0.876177075,1.00E-05,1.076502435,0.082829384,1.076498726,0.082826407,0.996207299,1.142043052,1.143888106,0.790500114,0.326990609,0.119299758,-22.07810013,-25.79193526,-25.7610193,-22.68406805,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1650,12,236,Zhang,Field,45.4,-93.2,6.7,801,3.89,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.225222662,3.89,15,0.386706077,1.00E-05,0.408615569,0.030902088,0.40861637,0.030901061,0.995085902,2.588400735,2.593830985,1.790898255,0.740069023,0.269701292,-34.84653984,-38.55830472,-35.9734319,-32.8965082,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1682,12,238,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.379360931,3.89,15,0.354900991,1.00E-05,0.508834088,0.177886974,0.508830324,0.177877311,0.889909218,2.907591001,3.07849181,1.926048747,0.716981828,0.231903104,-43.72465822,-45.33206158,-46.4910746,-43.41413609,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Hobbie_etal_2012,1698,12,239,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.295471484,3.89,15,0.376036361,1.00E-05,0.495633276,0.13934897,0.495630784,0.139341396,0.93196313,2.703075595,2.79253023,1.824161574,0.710018324,0.241650574,-47.44516455,-50.10534745,-50.8753437,-47.79838728,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1746,12,242,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,Protein,protein,temperate coniferous forest,broadleaf deciduous,0.226242986,3.89,15,0.356858874,1.00E-05,0.487573886,0.158295091,0.48757124,0.158286967,0.960380468,2.832821352,2.88423251,1.934096159,0.77412301,0.272006093,-31.48303856,-35.05907846,-33.91519062,-30.83824929,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1762,12,243,Zhang,Field,45.4,-93.2,6.7,801,3.89,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.226242986,3.89,15,0.759337328,1.00E-05,0.865591576,0.056185705,0.865591384,0.056184149,1.114790901,1.294454322,1.243649058,0.931756689,0.423365735,0.171949235,-18.91992188,-22.2433401,-20.230261,-17.15332561,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1794,12,245,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.170632837,3.89,15,0.68415844,1.00E-05,0.919468134,0.118044356,0.919464258,0.1180401,0.90285328,1.477426858,1.551846633,0.984474161,0.371704639,0.122186812,-25.01554978,-28.14573159,-29.653813,-26.57684304,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1810,12,246,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.177545118,3.89,15,0.641776627,1.00E-05,0.756581238,0.071791764,0.756579819,0.07178911,1.020152453,1.555012191,1.542273943,1.08568453,0.458495867,0.171284496,-30.76206869,-34.4414858,-33.30945314,-30.23250505,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1858,12,249,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,Protein,protein,temperate coniferous forest,broadleaf deciduous,0.189886068,3.89,15,0.660477699,1.00E-05,0.814563395,0.088133723,0.814559706,0.088129805,0.971827517,1.51828893,1.537425915,1.041275253,0.421290387,0.149865113,-29.30464765,-32.95382786,-32.71138247,-29.63443108,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1874,12,250,Zhang,Field,45.4,-93.2,6.7,801,3.89,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.266356305,3.89,15,0.481290688,1.00E-05,0.638469903,0.129543779,0.638468384,0.129538675,0.997461189,2.078638591,2.080880966,1.439459016,0.596093752,0.217755595,-24.78941073,-28.50328924,-27.75578488,-24.67882378,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1906,12,252,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.28733448,3.89,15,0.435172505,1.00E-05,0.693705948,0.199456577,0.693699604,0.199447722,0.845165503,2.371445564,2.589291453,1.537013961,0.54299855,0.16544187,-38.06926534,-38.3922633,-44.54544612,-41.46844944,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Hobbie_etal_2012,1922,12,253,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.177335026,3.89,15,0.48734568,1.00E-05,0.697102721,0.153800497,0.697097694,0.15379335,0.876476273,2.087553825,2.229552492,1.374137924,0.503841426,0.160169351,-36.95726311,-38.50274776,-41.40091701,-38.32397513,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1970,12,256,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,Protein,protein,temperate coniferous forest,broadleaf deciduous,0.263586331,3.89,15,0.478411088,1.00E-05,0.679259242,0.153883953,0.67925561,0.153877252,0.902150102,2.122271979,2.230116957,1.413715288,0.522706756,0.154863458,-23.22076139,-26.36507652,-26.12334124,-23.04638873,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,1986,12,257,Zhang,Field,45.4,-93.2,6.7,801,3.89,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.117297883,3.89,15,0.905654828,1.00E-05,1.023947998,0.051829623,1.023946852,0.05182808,1.256083096,1.047288055,0.974356069,0.782245752,0.388412089,0.174580175,-24.03913241,-26.70198525,-25.08723783,-22.01029669,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Hobbie_etal_2012,2018,12,259,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.104904573,3.89,15,0.825293199,1.00E-05,0.933929172,0.053483455,0.933930615,0.053484415,1.239947811,1.163298235,1.085498369,0.865603697,0.425904331,0.189450127,-26.04049729,-28.39621444,-26.79853183,-23.72158074,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Hobbie_etal_2012,2034,12,260,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.116000221,3.89,15,0.892744975,0.00001,1.0564,0.0696511,1.056399662,0.069649246,1.113095075,1.096175566,1.053662934,0.78863922,0.357906528,0.145163685,-22.60686,-26.04483,-25.26722,-22.19027,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,2082,12,263,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,Protein,protein,temperate coniferous forest,broadleaf deciduous,0.167373914,3.89,15,0.81943847,1.00E-05,1.018356552,0.086385348,1.018354242,0.086382221,0.937712733,1.228835832,1.265609735,0.831277853,0.325435647,0.111494501,-15.28863756,-18.8920991,-17.78980304,-14.71286665,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,2098,12,264,Zhang,Field,45.4,-93.2,6.7,801,3.89,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.100919277,3.89,15,0.49393897,0.493936547,0.493940576,0.627299546,0.49393897,0,1.250353699,1.984965078,1.848645064,1.480639261,0.732833914,0.328183205,-34.29714817,-32.90785961,-30.27049697,-27.1935739,Single,Weibull,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Hobbie_etal_2012,2130,12,266,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.265163956,3.89,15,0.40547508,0.27569123,1.081372392,0.697330218,0.563493015,0.154841058,0.871557387,2.530701704,2.711765832,1.661914387,0.605916794,0.19137691,-30.07526235,-32.35237627,-31.34034204,-28.60337035,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Hobbie_etal_2012,2146,12,267,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,NH4NO3,inorganic,temperate coniferous forest,broadleaf deciduous,0.182564297,3.89,15,0.434997945,0.162344775,0.79662469,0.390357115,0.639320193,0.170647523,0.84420444,2.363018954,2.581950776,1.530796469,0.540161814,0.164355045,-46.26466398,-44.66687357,-49.26046797,-46.37559665,Asymp,Asymp,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,Double,Asymp,Weibull
Hobbie_etal_2012,2194,12,270,Zhang,Field,45.4,-93.2,6.7,801,3.89,N,100,Protein,protein,temperate coniferous forest,broadleaf deciduous,0.270650385,3.89,15,0.45966454,1.00E-05,0.734075827,0.196089658,0.734067638,0.196082414,0.863141046,2.233791988,2.407497684,1.460930656,0.527425562,0.164724123,-24.73522281,-27.17146257,-29.16278661,-26.0858186,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Hobbie_etal_2012,2210,12,271,Zhang,Field,45.4,-93.2,6.7,801,3.89,C,0,Reference,Reference,temperate coniferous forest,broadleaf deciduous,0.112287634,3.89,15,0.739147896,1.00E-05,0.88282001,0.072557179,0.882820037,0.07255501,0.956810393,1.357668404,1.384728199,0.925623067,0.369217514,0.129227847,-20.64294889,-24.26779745,-22.7242209,-19.64729272,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
