Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,propinit,Years
Wang_etal_2011,3827,32,467,Zhang,Field,32.5,118.8,15.4,1106,C,0,Reference,Reference,temperate coniferous forest,1,0
Wang_etal_2011,3828,32,467,Zhang,Field,32.5,118.8,15.4,1106,C,0,Reference,Reference,temperate coniferous forest,0.939,0.083333333
Wang_etal_2011,3829,32,467,Zhang,Field,32.5,118.8,15.4,1106,C,0,Reference,Reference,temperate coniferous forest,0.893,0.166666667
Wang_etal_2011,3830,32,467,Zhang,Field,32.5,118.8,15.4,1106,C,0,Reference,Reference,temperate coniferous forest,0.871,0.25
Wang_etal_2011,3831,32,467,Zhang,Field,32.5,118.8,15.4,1106,C,0,Reference,Reference,temperate coniferous forest,0.86,0.333333333
Wang_etal_2011,3832,32,467,Zhang,Field,32.5,118.8,15.4,1106,C,0,Reference,Reference,temperate coniferous forest,0.84,0.416666667
Wang_etal_2011,3833,32,468,Zhang,Field,32.5,118.8,15.4,1106,N,30,NH4,inorganic,temperate coniferous forest,1,0
Wang_etal_2011,3834,32,468,Zhang,Field,32.5,118.8,15.4,1106,N,30,NH4,inorganic,temperate coniferous forest,0.931,0.083333333
Wang_etal_2011,3835,32,468,Zhang,Field,32.5,118.8,15.4,1106,N,30,NH4,inorganic,temperate coniferous forest,0.89,0.166666667
Wang_etal_2011,3836,32,468,Zhang,Field,32.5,118.8,15.4,1106,N,30,NH4,inorganic,temperate coniferous forest,0.87,0.25
Wang_etal_2011,3837,32,468,Zhang,Field,32.5,118.8,15.4,1106,N,30,NH4,inorganic,temperate coniferous forest,0.85,0.333333333
Wang_etal_2011,3838,32,468,Zhang,Field,32.5,118.8,15.4,1106,N,30,NH4,inorganic,temperate coniferous forest,0.84,0.416666667
Wang_etal_2011,3839,32,469,Zhang,Field,32.5,118.8,15.4,1106,N,30,NO3,inorganic,temperate coniferous forest,1,0
Wang_etal_2011,3840,32,469,Zhang,Field,32.5,118.8,15.4,1106,N,30,NO3,inorganic,temperate coniferous forest,0.935,0.083333333
Wang_etal_2011,3841,32,469,Zhang,Field,32.5,118.8,15.4,1106,N,30,NO3,inorganic,temperate coniferous forest,0.885,0.166666667
Wang_etal_2011,3842,32,469,Zhang,Field,32.5,118.8,15.4,1106,N,30,NO3,inorganic,temperate coniferous forest,0.87,0.25
Wang_etal_2011,3843,32,469,Zhang,Field,32.5,118.8,15.4,1106,N,30,NO3,inorganic,temperate coniferous forest,0.85,0.333333333
Wang_etal_2011,3844,32,469,Zhang,Field,32.5,118.8,15.4,1106,N,30,NO3,inorganic,temperate coniferous forest,0.84,0.416666667
Wang_etal_2011,3845,32,470,Zhang,Field,32.5,118.8,15.4,1106,N,30,urea,urea,temperate coniferous forest,1,0
Wang_etal_2011,3846,32,470,Zhang,Field,32.5,118.8,15.4,1106,N,30,urea,urea,temperate coniferous forest,0.933,0.083333333
Wang_etal_2011,3847,32,470,Zhang,Field,32.5,118.8,15.4,1106,N,30,urea,urea,temperate coniferous forest,0.881,0.166666667
Wang_etal_2011,3848,32,470,Zhang,Field,32.5,118.8,15.4,1106,N,30,urea,urea,temperate coniferous forest,0.86,0.25
Wang_etal_2011,3849,32,470,Zhang,Field,32.5,118.8,15.4,1106,N,30,urea,urea,temperate coniferous forest,0.84,0.333333333
Wang_etal_2011,3850,32,470,Zhang,Field,32.5,118.8,15.4,1106,N,30,urea,urea,temperate coniferous forest,0.83,0.416666667
Wang_etal_2015,3851,33,471,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,1,0
Wang_etal_2015,3852,33,471,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.76,0.25
Wang_etal_2015,3853,33,471,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.69,0.5
Wang_etal_2015,3854,33,471,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.59,1
Wang_etal_2015,3855,33,471,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.5,1.25
Wang_etal_2015,3856,33,472,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3857,33,472,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.76,0.25
Wang_etal_2015,3858,33,472,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.67,0.5
Wang_etal_2015,3859,33,472,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.57,1
Wang_etal_2015,3860,33,472,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.43,1.25
Wang_etal_2015,3861,33,473,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3862,33,473,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.76,0.25
Wang_etal_2015,3863,33,473,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.64,0.5
Wang_etal_2015,3864,33,473,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.57,1
Wang_etal_2015,3865,33,473,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.46,1.25
Wang_etal_2015,3866,33,474,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3867,33,474,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.74,0.25
Wang_etal_2015,3868,33,474,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.64,0.5
Wang_etal_2015,3869,33,474,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.56,1
Wang_etal_2015,3870,33,474,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.48,1.25
Wang_etal_2015,3871,33,475,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,1,0
Wang_etal_2015,3872,33,475,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.76,0.25
Wang_etal_2015,3873,33,475,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.69,0.5
Wang_etal_2015,3874,33,475,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.63,1
Wang_etal_2015,3875,33,475,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.46,1.25
Wang_etal_2015,3876,33,476,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3877,33,476,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.76,0.25
Wang_etal_2015,3878,33,476,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.65,0.5
Wang_etal_2015,3879,33,476,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.59,1
Wang_etal_2015,3880,33,476,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.49,1.25
Wang_etal_2015,3881,33,477,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3882,33,477,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.76,0.25
Wang_etal_2015,3883,33,477,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.64,0.5
Wang_etal_2015,3884,33,477,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.56,1
Wang_etal_2015,3885,33,477,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.48,1.25
Wang_etal_2015,3886,33,478,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3887,33,478,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.76,0.25
Wang_etal_2015,3888,33,478,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.64,0.5
Wang_etal_2015,3889,33,478,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.57,1
Wang_etal_2015,3890,33,478,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.43,1.25
Wang_etal_2015,3891,33,479,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,1,0
Wang_etal_2015,3892,33,479,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.64,0.25
Wang_etal_2015,3893,33,479,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.47,0.5
Wang_etal_2015,3894,33,479,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.4,1
Wang_etal_2015,3895,33,479,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.31,1.25
Wang_etal_2015,3896,33,480,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3897,33,480,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.62,0.25
Wang_etal_2015,3898,33,480,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.47,0.5
Wang_etal_2015,3899,33,480,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.44,1
Wang_etal_2015,3900,33,480,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.37,1.25
Wang_etal_2015,3901,33,481,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3902,33,481,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.59,0.25
Wang_etal_2015,3903,33,481,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.47,0.5
Wang_etal_2015,3904,33,481,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.42,1
Wang_etal_2015,3905,33,481,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.39,1.25
Wang_etal_2015,3906,33,482,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3907,33,482,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.57,0.25
Wang_etal_2015,3908,33,482,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.47,0.5
Wang_etal_2015,3909,33,482,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.47,1
Wang_etal_2015,3910,33,482,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.41,1.25
Wang_etal_2015,3911,33,483,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,1,0
Wang_etal_2015,3912,33,483,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.7,0.25
Wang_etal_2015,3913,33,483,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.59,0.5
Wang_etal_2015,3914,33,483,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.55,1
Wang_etal_2015,3915,33,483,Zhang,Field,36.3,111.75,9.9,548,C,0,Reference,Reference,temperate coniferous forest,0.42,1.25
Wang_etal_2015,3916,33,484,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3917,33,484,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.71,0.25
Wang_etal_2015,3918,33,484,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.6,0.5
Wang_etal_2015,3919,33,484,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.55,1
Wang_etal_2015,3920,33,484,Zhang,Field,36.3,111.75,9.9,548,N,50,urea,urea,temperate coniferous forest,0.42,1.25
Wang_etal_2015,3921,33,485,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3922,33,485,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.67,0.25
Wang_etal_2015,3923,33,485,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.58,0.5
Wang_etal_2015,3924,33,485,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.52,1
Wang_etal_2015,3925,33,485,Zhang,Field,36.3,111.75,9.9,548,N,100,urea,urea,temperate coniferous forest,0.41,1.25
Wang_etal_2015,3926,33,486,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,1,0
Wang_etal_2015,3927,33,486,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.67,0.25
Wang_etal_2015,3928,33,486,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.54,0.5
Wang_etal_2015,3929,33,486,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.48,1
Wang_etal_2015,3930,33,486,Zhang,Field,36.3,111.75,9.9,548,N,150,urea,urea,temperate coniferous forest,0.45,1.25
Wang_etal_2017,3931,34,487,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,1,0
Wang_etal_2017,3932,34,487,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.907,1
Wang_etal_2017,3933,34,487,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.82,2
Wang_etal_2017,3934,34,487,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.6,3
Wang_etal_2017,3935,34,488,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,1,0
Wang_etal_2017,3936,34,488,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.875,1
Wang_etal_2017,3937,34,488,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.75,2
Wang_etal_2017,3938,34,488,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.6,3
Wang_etal_2017,3939,34,489,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,1,0
Wang_etal_2017,3940,34,489,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.926,1
Wang_etal_2017,3941,34,489,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.81,2
Wang_etal_2017,3942,34,489,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.54,3
Wang_etal_2017,3943,34,490,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,1,0
Wang_etal_2017,3944,34,490,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.86,1
Wang_etal_2017,3945,34,490,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.7,2
Wang_etal_2017,3946,34,490,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.57,3
Wang_etal_2017,3947,34,491,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,1,0
Wang_etal_2017,3948,34,491,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.77,1
Wang_etal_2017,3949,34,491,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.67,2
Wang_etal_2017,3950,34,491,Zhang,Field,42.03333333,116.2833333,2.1,379,C,0,Reference,Reference,grassland,0.49,3
Wang_etal_2017,3951,34,492,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,1,0
Wang_etal_2017,3952,34,492,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.75,1
Wang_etal_2017,3953,34,492,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.593,2
Wang_etal_2017,3954,34,492,Zhang,Field,42.03333333,116.2833333,2.1,379,N,100,urea,urea,grassland,0.496,3
Yu_etal_2015,3955,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,1,0
Yu_etal_2015,3956,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.81,0.205479452
Yu_etal_2015,3957,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.77,0.356164384
Yu_etal_2015,3958,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.72,0.547945205
Yu_etal_2015,3959,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.71,0.684931507
Yu_etal_2015,3960,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.69,0.863013699
Yu_etal_2015,3961,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.63,0.95890411
Yu_etal_2015,3962,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.69,1.136986301
Yu_etal_2015,3963,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.59,1.315068493
Yu_etal_2015,3964,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.56,1.479452055
Yu_etal_2015,3965,35,493,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.5,2.082191781
Yu_etal_2015,3966,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,1,0
Yu_etal_2015,3967,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.95,0.205479452
Yu_etal_2015,3968,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.93,0.356164384
Yu_etal_2015,3969,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.89,0.547945205
Yu_etal_2015,3970,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.84,0.684931507
Yu_etal_2015,3971,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.81,0.863013699
Yu_etal_2015,3972,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.75,0.95890411
Yu_etal_2015,3973,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.67,1.136986301
Yu_etal_2015,3974,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.62,1.315068493
Yu_etal_2015,3975,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.55,1.479452055
Yu_etal_2015,3976,35,494,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.52,2.082191781
Yu_etal_2015,3977,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,1,0
Yu_etal_2015,3978,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.82,0.205479452
Yu_etal_2015,3979,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.76,0.356164384
Yu_etal_2015,3980,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.68,0.547945205
Yu_etal_2015,3981,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.66,0.684931507
Yu_etal_2015,3982,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.63,0.863013699
Yu_etal_2015,3983,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.62,0.95890411
Yu_etal_2015,3984,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.55,1.136986301
Yu_etal_2015,3985,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.59,1.315068493
Yu_etal_2015,3986,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.48,1.479452055
Yu_etal_2015,3987,35,495,Zhang,Field,26.8,117.9666667,20,1747,C,0,Reference,Reference,subtropical forest,0.45,2.082191781
Yu_etal_2015,3988,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,1,0
Yu_etal_2015,3989,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.95,0.205479452
Yu_etal_2015,3990,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.93,0.356164384
Yu_etal_2015,3991,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.87,0.547945205
Yu_etal_2015,3992,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.79,0.684931507
Yu_etal_2015,3993,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.76,0.863013699
Yu_etal_2015,3994,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.76,0.95890411
Yu_etal_2015,3995,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.7,1.136986301
Yu_etal_2015,3996,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.6,1.315068493
Yu_etal_2015,3997,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.62,1.479452055
Yu_etal_2015,3998,35,496,Zhang,Field,26.8,117.9666667,20,1747,N,50,NH4NO3,inorganic,subtropical forest,0.57,2.082191781
Zhang_etal_2013,3999,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,1,0
Zhang_etal_2013,4000,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.74,0.166666667
Zhang_etal_2013,4001,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.61,0.333333333
Zhang_etal_2013,4002,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.57,1.083333333
Zhang_etal_2013,4003,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.48,1.25
Zhang_etal_2013,4004,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.42,1.416666667
Zhang_etal_2013,4005,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.42,2
Zhang_etal_2013,4006,36,497,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.38,2.333333333
Zhang_etal_2013,4007,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,N,10,(NH4)2SO4,inorganic,grassland,1,0
Zhang_etal_2013,4008,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,N,10,(NH4)2SO4,inorganic,grassland,0.74,0.166666667
Zhang_etal_2013,4009,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,N,10,(NH4)2SO4,inorganic,grassland,0.61,0.333333333
Zhang_etal_2013,4010,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,N,10,(NH4)2SO4,inorganic,grassland,0.59,1.083333333
Zhang_etal_2013,4011,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,N,10,(NH4)2SO4,inorganic,grassland,0.43,1.25
Zhang_etal_2013,4012,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,N,10,(NH4)2SO4,inorganic,grassland,0.42,1.416666667
Zhang_etal_2013,4013,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,N,10,(NH4)2SO4,inorganic,grassland,0.45,2
Zhang_etal_2013,4014,36,498,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,0.39,2.333333333
Zhang_etal_2013,4015,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,1,0
Zhang_etal_2013,4016,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,0.74,0.166666667
Zhang_etal_2013,4017,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,0.63,0.333333333
Zhang_etal_2013,4018,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,0.57,1.083333333
Zhang_etal_2013,4019,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,0.45,1.25
Zhang_etal_2013,4020,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,0.44,1.416666667
Zhang_etal_2013,4021,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,0.39,2
Zhang_etal_2013,4022,36,499,Zhang,Field,49.31666667,119.9166667,-3,375,N,20,(NH4)2SO4,inorganic,grassland,0.38,2.333333333
Zhang_etal_2013,4023,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,1,0
Zhang_etal_2013,4024,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.67,0.166666667
Zhang_etal_2013,4025,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.48,0.333333333
Zhang_etal_2013,4026,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.44,1.083333333
Zhang_etal_2013,4027,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.35,1.25
Zhang_etal_2013,4028,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.32,1.416666667
Zhang_etal_2013,4029,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.33,2
Zhang_etal_2013,4030,36,500,Zhang,Field,49.31666667,119.9166667,-3,375,C,0,Reference,Reference,grassland,0.29,2.333333333
